Programme=[Retail],Aperçu du distributeur.=[Approvisionnement.],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/03/2024 - 31/03/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B0000AI2TB,"Hama Cadre photo ""Clip-Fixe"" (sans bordure, 50 x 75 cm, Anti-Reflex) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0735YXVH6,"Hama Filtre UV 'Profi Line', 72 mm larg., nano, multi-coated (16 couches)",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,"-100,00 %"
B06XCCRL72,"Hama Câble de charge et transfert de données ""Métal"" (USB-A mâle vers USB-C, USB 2.0, plaqué or, câble anti-torsion, longueur de câble de 1,5 m) Anthracite",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0015IOVBK,"Hama Cadre photo en plastique ""Sevilla Dekor"" (taille du Cadre de 40 x 40 cm avec bordure de 13 mm x 17 mm, pour une photo de 28 x 28 cm) Argent Mat",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0BL1W6LJP,"Hama Câble USB-C charge et transfert de données Métal (USB-A 2.0 mâle vers USB-C, plaqué or, câble anti-torsion, Gaine en métal élégante et robuste, 1.5 m) Anthracite",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B005430NBO,"Hama Carte mémoire pour téléphone (Micro SDHC pour téléphone/Classe 10, 16 GB - 22 MB/s, Adaptateur Mobile) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B079J93N9Q,"Xavax Clapet anti-retour, avec 2 colliers de serrage, pour tuyaux jusqu'à 10 mm de diamètre",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0000AISCH,"Hama Cadre Photo Clip-Fixe (sans Bordure, 40 x 50 cm, Reflex) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07LCGZCM6,"Hama Kit Charge Secteur, Lightning, 2,4 A, Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B000L9MVP2,"Hama Chemin de câbles (bande en PVC/Aluminium pour montage mural TV ou au sol, cache-câble demi-rond, 100 x 7 x 2,1 cm, entrée de câble jusqu'à 8 câbles) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07R85FWGP,"Hama Station météo ""Action""(avec horloge, réveil, thermomètre, prévisions météorologiques, climat, plage de 50 m) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0017KEV0W,"Hama Clé USB 2.0 ""Fancy, 16 GB, 10 MB/s, Noir/Argenté",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0792FKBYP,"Hama Stylet ""Easy"" pour écrans tactiles (universel, pour tablettes/smartphones/GPS, utilisation facile, stylet de 106 mm, pour Samsung, Apple, Huawei, Xiaomi, LG, Sony) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0000AISC4,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 24 x 30 cm avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Bleu",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0081JXIOW,"Hama Clé USB 2.0 ""Rotate, 32 GB (10 MB/s, Flashpen Rotate) Noir/Argenté",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,1,,
B0056168O0,"Hama Boîtier de Rangement Mince (pour Carte mémoires, pour 10 Cartes (Cartes CF/SM/SD/MMC/xD/Mstick)) Transparent/Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B01KFLAYCC,"Hama Multiprise (rotatif, protection contre les surtensions, prises tournées à 45°, montage mural, sécurité enfant, longueur de câble de 1,4 m, 6 prises) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0171NJ5U4,"Appareil d’alimentation pour voiture 3000 mA, stabilisé",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B07PD6WYDC,"Hama Mini-Album Photo à Pochettes Brushstroke (Album Photo Traditionnel 13 x 16,5 cm, 24 Pages pour 24 Photos Format 10 x 15 cm, Protection idéale, Artistique, élégant) Bleu/Jaune/Orange/Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B08YF9DZ9D,"Hama Coque pour iPad 10,2"" Fold Clear à Rabat (Etui Tablette Apple ipad 10.2"" 9e génération 2021-8e gén.2020-7e gén.2019, Rabat magnétique avec Fonction Veille/réveil Automatique) Gris",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B0749PHPX4,"Thomson Casque sans fil TV ""WHP5327"" (Over-Ear, pour TV/Hifi/Smartphone/Tablette/Ordinateur portable, avec station de charge, portée sans fil 20 m) Noir",Thomson,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B079P3WD2X,"Thomson Antenne intérieure ANT1538 (pour réception Radio/télévision numérique, HDTV/3D, DVB-T/T2, avec Amplification du Signal, Performance 45) Noir/Bleu",Thomson,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B08GRYYP62,"Hama Destructeur de Documents Home X10CD (Broyeur Documents 10 Feuilles 80g, Destructeur CD/CB, Niveaux de sécurité E3 P4 T4, LED on/Off et surchauffe, 72 DB, M/A Auto, Corbeil 15L) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B01AUBT6IU,"Cor. alim. Euro pr Sonos PLAY:1/PLAY:5/One, coudé aux extrém., 3 m, nr",Hama,,,,,,,,,,,"-100,00 %",
B01K47G2W8,"Hama Album Jumbo ""Skies"" (album grand format, 30 x 30 cm, 60 pages, pour 240 photos au format 10 x 15 cm) Beige",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B001UBD14U,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Vert Pomme",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B0000AIS0T,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 30 x 40 cm avec bordure de 9 mm x 17 mm, pour une photo de 20 x 28 cm) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B0B59QSKVK,"Hama Support de Casque (Porte-Casque Circum-Auraux et Supra-Auraux PC Gaming, pour Casque d'écoute OverEar/on Ear, Compatible Toutes Tailles, avec Porte-Câble) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B017JY580G,"Hama ""Fine Art"" Spiral Album, 24 x 17 cm, 50 Photos, grey",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B079WCMXDL,"Hama Support Mural TV, Noir, 84 Pouces",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",
B086XRXHK2,"Hama Station météo sans fil ""Black Line"" (avec capteur extérieur, affichage heure, date, température, humidité et prévision météo), noire",Hama,,,,,,,,,,,,"-100,00 %"
B00LFHUWLY,"Hama Antenne de Toit pour Voiture, AM/FM et Dab/Dab+ (pour Dab/Dab+, AM/FM, antenne de Toit Flexible, Bande III, Bande L, fiche SMB (f), amplifiée électroniquement, Active, 12 V, pour Voiture) Noir",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,"-100,00 %"
B01K47CMCM,"Hama Album photo vierge ""La Fleur"" (album photo traditionnel 22,5 cm x 22,5 cm, 100 pages, pour l'insertion de 200 photos au format 10 cm x 15 cm, motif de feuilles, pochette CD) Blanc",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B00006JCYZ,"Hama Bague d'adaptation (en métal, pour monter un Filtre de 72 mm sur un Objectif de 55 mm) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00006JABA,"Hama Adhésif Cinekett (pour films Super 8, 100 pièces, S8, 1 piste audio libre) Blanc/Rouge",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0000AHIEU,"Hama Passe-partout (premium, dimensions : Extérieur : 24 cm x 30 cm / Intérieur : 15 cm x 20 cm) Noir Profond",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07KFSK68C,"Xavax Feuille de cuisson (réutilisable, couche antiadhésive, découpable, revétement en téflon, 43 x 35 cm) Argent",xavax,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,2,,
B07NH3HS6Z,"Couvercle de Protection Anti-poussière pour écran, 27""/29"", transpar.",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00ECUFNCE,"Xavax Tapis antidérapant pour machines à laver le linge",xavax,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B0013IPAJY,"Hama Kit de Nettoyage et de réparation pour CD/DVD (25 ML de pâte de réparation, 45 ML de Liquide nettoyant, 1 Coque de Nettoyage, 5 Chiffons, 8 pièces) Blanc/Bleu/Rouge/Noir",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",4,"100,00 %","100,00 %"
B000VRCKRI,"Hama Album, Bordeaux, 24 x 17 cm",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B09GLDQTJF,"Hama Coque iPhone 13 Mini Compatible avec MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Vert",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B09GLDRT9S,"Hama Coque iPhone 13 Pro Compatible MagSafe MagCase Finest Feel Pro pour Apple (Etui magnétique pour Recharge à Induction, Housse Protection Chocs Rayures et saletés, en TPU Mate Soyeuse) Bordeaux",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B008H7TK4A,"Tapis de souris, Rouge",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00006IVKJ,"Hama Câble réseau (RJ11, modulaire, connecteurs mâles 6p4c, 6m) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B006JZ5ADW,"Hama Cadre Photo Philadelphia, Format Paysage, 2X 13x18 cm",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B07JX89WGL,"Plaque de fixation d’appareil photo/caméscope pour trépied ""Star 75""",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B07PD148G7,"Hama Mini-Album Photo à Pochettes Brushstroke (Album Photo Traditionnel 13 x 16,5 cm, 24 Pages pour 24 Photos Format 10 x 15 cm, Protection idéale, Artistique, élégant) Violet/Jaune/Orange/Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07JKT8WKQ,"Hama Xavax Épluche-légumes (en acier inoxydable, 18 cm) Noir/Argent",UNKNOWN,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00006IVXB,"Hama Adaptateur d'antenne (fiche mâle ISO 90° - fiche femelle DIN) Noir/Argent",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,"-100,00 %"
B08YRYCMP3,"Hama Câble d'alimentation Secteur avec Terre (câble Alimentation pour Ordinateur/Notebook/TV, Adaptateur Secteur, Prise de Terre Type F, Fiche trèfle à 3 Broches, 1.5 m, Garantie 10ans) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B0009V6OBE,"Hama Pochettes de Protection (en Papier pour CD/DVD/Blu-Ray, Lot de 50) Blanc/Transparent",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07GWKKNBZ,"Support Mural pour Sonos One/One SL, Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07P8FSN9D,"Hama Album Photo Vierge Minimax Brushstroke (Album Photo Traditionnel 13 x 16,5 cm, 100 Pages pour 100 Photos Format 10 x 15 cm, Protection idéale, Artistique, élégant) Vert/Jaune/Marron/Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07361NQD4,"Hama Filtre Premium UV 390, 72 mm larg, Nano, Super-Coated (18 Couches)",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00RMO37T8,"Hama Multiprise, ""6+1"" (commutable individuellement, avec protection anti-surtension, montage mural, pivotée à 45°, longueur de douille XL, protection enfant, longueur de câble de 1,4 m) Blanc",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B0C5JPTNCK,"Classeur avec mécanisme à 4 anneaux, largeur 70 mm, avec étui, blanc",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B009YWLWWK,"Xavax Verseuse isolante ""Piccolo"" (400 ml, pichet sous vide en acier inoxydable, pour café et thé, hauteur 12,5 cm) Noir/Argent",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00005YVIU,"Hama Distributeurs Coins photo (1000 coins, autocollants, distributeur pratique, sans acide, sans solvant, adapté albums, permet un archivage fiable, scrapbooking) Transparent",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B08R597JY8,"Hama Album photo traditionnel ""Londres"" (Album photo 14.5 x 19.5 cm, 100 pochettes pour photos 13x18 cm,Idéal pour souvenirs de voyages, vacances, mariage, anniversaire) Gris",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B000LRIYF0,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 70 x 100 cm avec bordure de 13 mm x 20 mm, pour une photo de 50 x 70 cm) Argent Mat",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,2,,
B009X8SIV8,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Taupe",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B000EOW78A,"Hama Tissu de recouvrement acoustique (laisse passer le son, perméable) Noir",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B08SDX5Y3T,"Hama Hub USB 4 ports (transfert de données super rapide jusqu'à 5 Gbps, 4 x USB-A pour souris, clé USB, etc.) Adaptateur multiport USB 3.0 ultra fin 4 en 1 pour bureau, maison et déplacement) Aluminium",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B01AUBT1F8,"Cordon d’alimentation Euro pour Sonos PLAY:3/PLAY:5, droit, 5m, noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0B2RT4S7F,"Hama Album photo à spirale ""Relax"" (Album souvenirs vacances, anniversaire, 28x24 cm, 50 pages blanches à personnaliser et à coller, jusqu'à 100 photos de 10 x 15 cm) Multicolor/Breathe, 00007247",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0041IRLS6,"Xavax Rallonge pour Tuyau d' évacuation (pour Tyau de Lavage et de Lave-vaisselle, Tuyau de Vidange, 2,5 m, 1 pièce) Gris",xavax,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,"-100,00 %"
B07RDGP91F,"Hama Thermomètre/hygromètre avec écran à cristaux liquides ""TH-100""",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00F955SDU,"Hama Antenne intérieure (antenne radio pour l'amplification du signal actif jusqu'à 30 dB, puissance de l'amplificateur réglable, hauteur de 31 cm, DAB/DAB+, en long) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",2,,"0,00 %"
B0BL1TNR1M,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,1,,
B000X9Z4AE,"Xavax Colliers de serrage (jeu de 2 colliers de serrage avec entraînement par vis sans fin, plage de serrage 110 - 130 mm, largeur de courroie 9 mm) Argent",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B017IM43VY,"Hama Cadre Photo en Plastique Paris (Cadre de 10 cm x 15 cm, Bordures de 20 mm x 15 mm, pour Les Photo de Taille 7 cm x 10 cm, Verre Reflex, polystyrene (PS), avec Crochet et Pied) Argent",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B000PGIK6K,"Hama Adaptateur de prise de courant (adaptateur de contact, jusqu'à 3500 watts, protection enfant, avec interrupteur marche/arrêt) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B08C2DRXZK,"Hama Déclencheur à Distance Bluetooth BRS3 (Télécommande Bluetooth pour Appareil Photo de Smartphone et Tablette, portée 10m, idéal Selfies créatifs sur Instagram, TikTok, Youtube, Facebook) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B000VRE3T6,"Hama Album Photo Fine Art (Format 28 x 24 cm, 50 Pages Noires, à Spirale) Bordeaux",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0000AI2SY,"Hama Cadre photo en plastique Sevilla (taille du Cadre de 40 x 60 cm avec bordure de 13 mm x 20 mm, pour une photo de 30 x 45 cm) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B083B7V3TR,"Hama Cadre photo en plastique ""Sierra"" (cadre de 30 cm x 40 cm, bordures de 25 mm x 19 mm, pour les photo de taille 20 cm x 28 cm, verre reflex, polystyrene (PS), avec crochet) Gris",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B083BB2V3C,"Hama Trépied Delta 160', 3D",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B000EOVQCS,"Hama Pochettes de Protection Doubles (en Plastique, pour CD/DVD/Blu-Ray, 2 CD par Pochette, Lot de 50) Blanc/Transparent",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B00005QFCJ,"Hama Adaptateur Cassette VHS-C/VHS (Convertisseur Vidéo VHS C vers VHS, Cassette Adaptatrice Motorisée pour magnétoscope, 6 Mm, Non Compatible 8mm/MiniDV/Hi8) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,"-100,00 %","-100,00 %"
B07917RBBM,"Hama Stylet ""Easy"" pour écrans tactiles (universel, pour tablettes/smartphones/GPS, utilisation facile, stylet de 106 mm, pour Samsung, Apple, Huawei, Xiaomi, LG, Sony) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00006J6H0,"Hama Adaptateur d'antenne (fiche ISO mâle 90° - fiche DIN Femelle) Argent",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B07PMT73T3,"Hama Protection d'écran en verre ""Premium Crystal Glass""(pour Samsung Galaxy A40, verre trempé, classe de protection 9, type de verre trempé 10H) Transparent",UNKNOWN,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B000XA2YGA,"Xavax Raccord de siphon (pour raccorder les tuyaux de vidange de lave-linge ou de lave-vaisselle au siphon) Blanc/Argent",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,"-100,00 %"
B005MIGBDU,"Hama Support mural TV Ultraslim Orientable (pour diagonale d'écran de 25 à 66cm (10"" et 26""), pour un maximum de 25 kg, VESA jusqu'à 100 x 100, 5 étoiles) Blanc",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B000L9RXRS,"Hama Testeur de batteries/piles ""BT2"" (Testeur de batterie Universel pour piles et batteries, appareil de test avec afficheur LCD de la tension résiduelle et test de la pile bouton) Gris",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07F3RKPTB,"Hama Support mural pour Google Home mini (pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Blanc",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B002QPT4T0,"Xavax Socle universel (60 x 60 cm, augmentation de 40 cm, socle stable avec compartiment inférieur, pieds réglables en hauteur, socle pour lave-linge/sèche-linge) Blanc",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B07QR75R56,"Hama Support mural TV FULLMOTION pour TV écran plat entre 25 cm et 66 cm (10"" à 26""), pivotant et inclinable, jusqu'à 15 kg de charge supportée, VESA 100x100, 1 bras, Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0000AISSN,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 9 x 13 cm avec bordure de 9 mm x 17 mm, pour une photo de 5 x 7 cm) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B01LXZAV7L,"Pêle-mêle de cadres photo pour portrait, 6 en 10 x 15 cm",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B08BFMYCJ2,"Hama Album photo Jumbo ""Romance"" à personnaliser (Album Photo Livre de Mariage ou naissance bébé, Livre d'or ou cadeau, 22,5x22 cm, 100 pages, Motif cœur, Titre Love, 200 photos 10x15 cm) Beige/Blanc",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B0000AHID1,"Hama Cadre photo en plastique ""Sevilla"" (taille du Cadre de 10 x 15 cm avec bordure de 9 mm x 17 mm, pour une photo de 7 x 10 cm) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B013GH0H7E,"Cadre Photo en Plastique „Kairo“, frêne, 20 x 30 cm",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B09GLC46PK,"Hama Coque iPhone 13 Pro Max Étui Portefeuille Slim Pro pour Apple, Noir",Hama,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B07KWF2WPL,"Rapoo Souris optique sans fil Multi mode 2,4GHz/BT 3.0/BT 4.0 ""M300"" (bluetooth, souris d'ordinateur, design, avec boutons et molette de défilement) Gris foncé",Rapoo,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B008JCRCWK,"Xavax Douille de raccord (pour Siphons Intégration dans mur sans Ouverture de Nettoyage, pour Lave-linge et Lave-vaisselle, 90 degrés, Raccord de Tuyau de 20-23 mm) Blanc/Bleu",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B002MC62C4,"Xavax Raccord Y pour tuyau d' arrivée d'eau (à 2 voies pour tuyaux d'admission, 26,9 mm (3/4 "") en laiton, collecteur en Y) Dorée",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0BG5F6PK3,"Hama Montre Connectée Fit Watch 6910 (GPS Montre Sport Etanche IP68 Montre Fitness 14 Sports, Montre Multifonctions Compatible Google Fit Apple Health Strava) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B09GFDG9PY,"Hama Support écran PC Double Bras '00118493' (Bras Extensibles pour 2 Ecrans Moniteurs PC 33-89 cm /13""-35"", Hauteur réglable, Pivotable, Inclinable, Système Easy Fix) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B00TR8YW6E,"Hama Présentoir de Support ""Travel"" (20 pièces, pour tablettes et smartphones, hauteur de 1 cm à 20 cm, Largeur de 5,5 cm à 20 cm, poids de 300 g, en plastique) Blanc/Bleu/Jaune/Noir/Rouge/Vert",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B015A5WP6Q,"Support mural TV FULLMOTION, Premium, VESA 400x400, 165 cm (65""), noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B09FC1H53Y,"Hama Souris Laser 7 Boutons 'MW-900 V2' (Souris sans Fil, Capteur Laser, Ergonomique Droitiers, 7 Boutons, 3200 dpi, Bouton on/Off) Noir",Hama,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,,
B076239MY8,"Hama 00137237 Alimentation pour PC",Hama,,,,,,,,,,,"-100,00 %",
B00157S27K,"Hama Support Mural TV Ultraslim Fixe (pour Diagonale d'écran de 81 à 142 cm (32'' et 56""), pour Un Maximum de 50 kg, VESA jusqu'à 400 x 400, 3 étoiles) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B002IK8AWK,"Xavax Multi-thermomètre numérique (thermomètre à vin numérique, en acier inoxydable, convient également comme thermomètre de rôtissage, avec bouchon de bouteille, thermomètre de cuisine) Argent/Noir",xavax,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B079P435JW,"Hama Pochettes intérieures pour vinyles (pour 33 tours, 10 pièces, 30,5 x 30,3 x 0,3) Blanc",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00005QFB0,"Hama Étuis à négatifs, papier cristal, 7 bandes de 6 négatifs, 24x36cm, 25 pièces",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00G3BMZDA,"Xavax Minuteur de cuisine ""Countdown"" (avec minuterie et fonction chronomètre, fixation via un aimant, une pince, un support ou un support, à piles, numérique) Noir/Blanc",xavax,,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B074JH176F,"Hama Support universel voiture (pour smartphones d’une largeur de 5,5 cm à 8,5 cm, fente aération, poids de 25 g) Noir",UNKNOWN,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B0000AISQK,"Hama - 63275 - Passe-partout Premium, gris argenté, 30 x 40 cm",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B001K9LNA6,"Hama Support Télécommande TV Commander (porte-télécommande TV Chaine Hifi DVD Blue-Ray, 3 grands compartiments, Boite de Rangement organiseur lunettes, smartphones, contrôleurs) Noir",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
B00I07LU5Y,"Hama Jeu de tournevis (universels, également adapté aux appareils Apple, 10 inserts amovibles (Phillips, Torx, Pentalob), ensemble d'outils, 12 pièces) Noir/Argent",Hama,,,"-100,00 %",,,"-100,00 %",,,"-100,00 %",,,
