Programme=[Retail],Aperçu du distributeur.=[Fabrication],Afficher par=[ASIN],Pays=[FR],Entreprises=[~ Hama EURL (FR)],Local=[fr_FR],Devise=[EUR],Intervalle des rapports=[Mois],Champ de vision.=[01/05/2024 - 31/05/2024],Rapport mis à jour=[04/04/2025]
ASIN,"Nom du produit",Marque,"Chiffre d’affaires basé sur les commandes","Revenus basés sur les commandes – Période antérieure (%)","Revenus basés sur les commandes – Même période l'année dernière (%)","Unités commandées","Unités commandées – Période antérieure (%)","Unités commandées – Même période l'année dernière (%)","Chiffre d’affaires basé sur les expéditions","Revenus basés sur les expéditions – Période antérieure (%)","Revenus basés sur les expéditions – Même période l'année dernière (%)","COGS expédié","COGS expédié – Période antérieure (%)","COGS expédié – Même période l'année dernière (%)","Unités expédiées","Unités expédiées – Période antérieure (%)","Unités expédiées – Même période l'année dernière (%)","Retours client","Retours du client – Période antérieure (%)","Retours du client – Même période l'année dernière (%)"
B01LGPGDWQ,"Hama Sacoche Vélo Porte-Bagage Arrière (Sac porte bagage de vélo 3 pièces, Sacoche de Siège Arrière Vélo 40L, Bande réfléchissantes, Habillage pluie, Sac bike life VTT Outdoor Voyage Sport) Noir",Hama,"34,99 €",,,1,,,"34,99 €",,,"17,58 €",,,1,,,,,
B0BL1R4C93,"Hama Câble USB-C de charge et transfert de données Reflective (USB-A 2.0 mâle vers USB-C mâle, câble blindé, anti-torsion, Fiche Aluminium plaqué or, Gaine nylon tressé robuste, 1.5 m) Rouge",Hama,"34,98 €","100,00 %","100,00 %",2,"100,00 %","100,00 %","34,98 €","100,00 %",,"17,43 €","66,79 %",,2,"100,00 %",,1,,
B0000AHIBP,"Hama Boîtier standard (pour 3 DVD, convient également aux CD et disques Blu-ray, avec film pour l'insertion de la jaquette, lot de 5) Noir",Hama,"34,92 €","-50,00 %","23,22 %",6,"-50,00 %","50,00 %","34,92 €","-50,00 %","39,40 %","28,38 €","-50,00 %","124,17 %",6,"-50,00 %","100,00 %",,,
B00006IVSE,"Hama Feuillets pour CD (avec 60 fiches pour étiquetage, archivage, 10 étuis pour 6 CD/DVD/Blu-Ray, adaptés aux dossiers A4, Format A4, pour Le Rangement) Transparent",Hama,"34,90 €","-27,06 %","4,87 %",3,"-25,00 %","-25,00 %","34,90 €","-27,06 %","4,87 %","14,82 €","-25,00 %","-19,10 %",3,"-25,00 %","-25,00 %",,,
B00NBLSMIC,"Hama Adaptateur secteur (prise de voyage pour : Chine, Australie, Nouvelle-Zélande, … à utiliser pour les prises de : Allemagne, Espagne, France, Turquie, … Type I) Blanc",Hama,"34,88 €",,,3,,,"34,88 €",,,"18,48 €",,,3,,,,,
B000N8UX88,"Hama Trépied Appareil Photo Star 20""",Hama,"34,80 €","-36,38 %","16,35 %",4,"-20,00 %","33,33 %","34,80 €","-36,38 %","16,35 %","13,84 €","-20,00 %","49,30 %",4,"-20,00 %","33,33 %",,,
B0CLD52FFP,"Hama Support Mural Magnétique pour Apple TV HD (4ème génération)/4K (1ère/2ème/3ème génération) (pour Fixer l'Apple TV Box sur Le Mur ou la TV, Garantie 10ans, Chevilles Fischer et vis VESA) Noir",Hama,"34,64 €",,,2,,,"34,64 €",,,"13,42 €",,,2,,,1,,
B00475DSKS,"Xavax Siphon (pour évier, lave-linge et lave-vaisselle, 1,5"", 2 ports pour siphon 1"" (2,54 cm) et 2 pièges à odeurs, flexible) Blanc/Noir",xavax,"33,72 €","13,00 %","-81,63 %",3,"50,00 %","-81,25 %","33,72 €","-17,92 %","-81,63 %","24,42 €","0,00 %","-79,56 %",3,"0,00 %","-81,25 %",,,"-100,00 %"
B017J9FOZA,"Xavax Thermomètre numérique pour rôtis (de torréfaction, numérique, 2 in 1, avec horloge de cuisine, sonde de température amovible, pour viande, -10°C à +250°C, avec minuteur, à câble) Noir/Argent",xavax,"33,32 €",,,2,,,"33,32 €",,,"21,32 €",,,2,,,,,
B0BL1RL5YW,"Hama Chargeur Rapide 33W 4 Ports USB (Chargeur Qualcomm Quick Charge 3.0, Chargeur USB, Adaptateur Secteur Charge Rapide, 1 USB-A QC, 3 USB-A) Noir",Hama,"33,32 €",,,2,,,"33,32 €",,,"26,90 €",,,2,,,,,
B09FC1H53Y,"Hama Souris Laser 7 Boutons 'MW-900 V2' (Souris sans Fil, Capteur Laser, Ergonomique Droitiers, 7 Boutons, 3200 dpi, Bouton on/Off) Noir",Hama,"33,32 €","18,53 %","27,52 %",1,"0,00 %","0,00 %","33,32 €","18,53 %","27,52 %","27,56 €","0,00 %","8,98 %",1,"0,00 %","0,00 %",,,
B0BL18SWQC,"Hama Chargeur Rapide USB-A (Chargeur Secteur Quick Charge 3.0 19.5 W, certifié Qualcomm® Quick Charge™ 3.0, Chargeur Mural pour Samsung Galaxy S21/S20/S10/S10E/S9/Note 10 LG Huawei Xiaomi) Noir",Hama,"33,32 €",,,2,,,"33,32 €",,,"21,10 €",,,2,,,,,
B0BL1RQBPV,"Hama Chargeur Rapide 51W 5 Ports USB (Chargeur Qualcomm Quick Charge 3.0, Chargeur USB C, Adaptateur Secteur, Charge Rapide, 1 USB-A QC, 1 USB-C PD, 3 USB-A) Noir",Hama,"33,32 €",,,1,,,"33,32 €",,,"24,20 €",,,1,,,,,
B009TLAOW0,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Rose",Hama,"33,28 €",,"-55,56 %",4,,"-55,56 %","33,28 €",,"-50,00 %","22,52 €",,"-45,02 %",4,,"-50,00 %",,,
B00006IVVB,"Hama Boîtier standard double (pour CD et disques Blu-Ray, Étui protecteur pour CD, paquet de 10) Noir/Transparent",Hama,"33,28 €","-75,00 %","-6,78 %",4,"-75,00 %","33,33 %","33,28 €","-75,00 %","-6,78 %","24,80 €","-75,00 %","41,07 %",4,"-75,00 %","33,33 %",,,
B005DJKF5I,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Vert",Hama,"33,28 €","300,00 %","100,00 %",4,"300,00 %","100,00 %","33,28 €","300,00 %","300,00 %","18,20 €","300,00 %","569,12 %",4,"300,00 %","300,00 %",,,
B0BG5JM42B,"Hama Montre Connectée Fit Track 3910 (Montre Sport, Etanche IP68, Montre Fitness 14 Sports Fréq. Cardiaque Oxymètre Podomètre Compatible Google Fit Apple Health Strava) Gris",Hama,"33,22 €",,,1,,,"33,22 €",,,"33,13 €",,,1,,,,,
B0002W5WB8,"Hama Pochettes de protection (pour CD/DVD/Blu-Ray, design étroit, pochette en plastique, lot de 50) Transparent",Hama,"33,18 €","44,64 %",,3,"50,00 %",,"33,18 €","44,64 %",,"14,52 €","50,00 %",,3,"50,00 %",,,"-100,00 %",
B0009V8WNM,"Hama Pochettes de protection (en papier pour CD/DVD/Blu-Ray, verrouillables, lot de 50) Blanc/Transparent",Hama,"33,00 €","-25,94 %","-55,76 %",6,"-25,00 %","-64,71 %","33,00 €","-25,94 %","-50,21 %","14,16 €","-25,00 %","-56,89 %",6,"-25,00 %","-60,00 %",,,
B00194JFVG,"Cadre métallique pour portrait ""Laval"", 2x 10x15 cm",Hama,"32,46 €","50,00 %",,3,"50,00 %",,"32,46 €","50,00 %",,"22,89 €","50,00 %",,3,"50,00 %",,1,,
B096YDY67K,"Hama Chiffon de Nettoyage en Microfibres Pocket (Chiffon avec Sac de Rangement et Mousqueton, idéal pour Appareil Photo Objectif Écran Caméra Smartphone Ipad Bijoux Filtre Lunette)",Hama,"31,64 €","-33,33 %",,4,"-33,33 %",,"31,64 €","-33,33 %",,"13,80 €","-49,82 %",,4,"-33,33 %",,,,
B00U78QPT0,"Hama Adaptateur secteur (prise de voyage pour : Afrique du Sud, Botswana, Namibie, Lesotho, Eswatini, … Type F) Noir",Hama,"31,23 €","-25,00 %","-79,16 %",3,"-25,00 %","-76,92 %","31,23 €","-25,00 %","-79,16 %","15,12 €","-25,00 %","-77,25 %",3,"-25,00 %","-76,92 %",,,
B09W5X352D,"Hama HS-P150 V2 Casque Micro - Casque Jack, Microphone Intégré, Ultra léger, Télécommande Intégrée - Noir",Hama,"31,22 €","166,38 %","115,46 %",2,"100,00 %","100,00 %","31,22 €","166,38 %",,"22,78 €","100,00 %",,2,"100,00 %",,1,,
B00006JCX6,"Hama Anneaux brisés triangulaires, anguleux, 6 pièces",Hama,"30,96 €","500,00 %","148,08 %",6,"500,00 %","200,00 %","20,64 €","100,00 %","65,38 %","19,04 €","100,00 %","100,00 %",4,"100,00 %","100,00 %",1,,
B000JIA7ZG,"Hama Pochette (pour 304 CD/DVD/Blu-ray, classeur de rangement, gain de place pour le bureau, le salon et la maison, étuis de transport) Noir",Hama,"30,75 €","0,00 %","-66,19 %",1,"0,00 %","-66,67 %","30,75 €","0,00 %","-66,19 %","23,74 €","0,00 %","-50,14 %",1,"0,00 %","-66,67 %",,,
B01MAWKWML,"Hama Support mural pour Sonos PLAY:1 (entièrement mobile, pour enceinte sans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Noir",Hama,"30,74 €",,,2,,,"30,74 €",,,"22,90 €",,,2,,,,,
B001UBD17C,"Hama Album, Vert Pomme, 36 x 32 cm",Hama,"30,74 €",,"-80,14 %",2,,"-80,00 %","30,74 €",,"-77,94 %","17,06 €",,"-75,91 %",2,,"-77,78 %",,,
B007CV9N7G,"Hama Pare-soleil ""Tulipe"" avec bouchon d´objectif, universel, 67 mm",Hama,"30,47 €",,,1,,,"30,47 €",,,"21,28 €",,,1,,,,,
B000VRCKT6,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Bleu",Hama,"29,98 €","-68,00 %","-67,09 %",2,"-66,67 %","-66,67 %","29,98 €","-68,00 %","-67,09 %","17,06 €","-66,69 %","-62,98 %",2,"-66,67 %","-66,67 %",,,
B0000AIS8P,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Argent Mat",Hama,"29,94 €","-40,00 %",,6,"-40,00 %",,"29,94 €","-40,00 %",,"24,78 €","-40,00 %",,6,"-40,00 %",,,,
B0000AHIFI,"Hama Passe-partout Premium, blanc neige, 20 x 30 cm",Hama,"29,92 €","300,00 %","100,00 %",8,"300,00 %","100,00 %","29,92 €","300,00 %","100,00 %","14,10 €","319,64 %","102,59 %",8,"300,00 %","100,00 %",,,
B09ZVGB52Y,"Hama Housse Rigide pour Ordinateur Portable jusqu'à 15,6"" (Sacoche pour Tablette, Ordinateur Portable pour Ordinateur Portable, Tablette, MacBook, Surface jusqu'à 15,6"") Noir",Hama,"29,92 €","0,00 %",,1,"0,00 %",,"29,92 €","0,00 %",,"26,11 €","24,39 %",,1,"0,00 %",,1,,
B085WJZTD6,"Hama Station météo Touch Noir",Hama,"29,65 €","200,34 %",,1,"200,00 %",,"29,65 €",,,"22,39 €",,,1,,,,,
B06XB3M3NX,"Hama Album photo ""Liam"" (pour 200 photos au format 10 x 15 cm, album traditionnel enfant de 22,5 x 22 cm, 100 pages blanches, tigre, élégant) Marron/Orange/Noir/Blanc",Hama,"29,60 €","-31,11 %","-81,77 %",2,"-33,33 %","-81,82 %","29,60 €","-48,87 %","-71,18 %","13,02 €","-50,00 %","-68,26 %",2,"-50,00 %","-71,43 %",,,"-100,00 %"
B00006JDJU,"Hama - 46020H - Micro monophonique, finition noire métal, jack de 3,5mm et adaptateur 3,5/6,35 mm, interrupteur marche/arrêt sur le micro, 600 Ohms, dynamique et unidirectionnel - Cordon 3.00m",Hama,"29,18 €","0,07 %","-80,02 %",2,"0,00 %","-80,00 %","14,59 €","-49,97 %","-87,50 %","8,84 €","-46,55 %","-85,51 %",1,"-50,00 %","-87,50 %",,,"-100,00 %"
B0BK8YGW25,"Hama Fold Clear Coque pour Apple iPad 10,9"" (22) - Housse Fonction Chevalet, Protection Fermeture Magnétique, Dos Transparent - Bleu",Hama,"29,17 €",,,1,,,"29,17 €",,,"17,82 €",,,1,,,,,
B01M5B8SIP,"Hama Support mural pour Sonos PLAY:3 (entièrement mobile, pour enceintesans/avec fil, support d'enceinte, pour un alignement et une présentation optimaux de l'enceinte, montage mural) Noir",Hama,"29,16 €",,,1,,,"29,16 €",,,"17,50 €",,,1,,,,,
B017JY4RYO,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages blanches, à spirale) Gris",Hama,"29,13 €","4,45 %","-51,19 %",2,"0,00 %","-50,00 %","29,13 €","4,45 %","-51,19 %","14,51 €","-0,07 %","-44,53 %",2,"0,00 %","-50,00 %",,,
B07GX2V6JG,"Lecteur Multi-Cartes USB-2.0, SD/microSD/CF, Bleu",Hama,"29,10 €","-28,57 %","-64,29 %",5,"-28,57 %","-64,29 %","29,10 €","-28,57 %","-50,00 %","18,25 €","-28,57 %","-66,27 %",5,"-28,57 %","-50,00 %",,,
B00FON28DK,"Hama Clé USB 2.0 ""Hook-Style"", 64 GB, 15 MB/s, gris",Hama,"28,84 €","46,40 %","-83,22 %",2,"0,00 %","-86,67 %","28,84 €","46,40 %","-82,00 %","11,20 €","0,00 %","-93,90 %",2,"0,00 %","-85,71 %",,,"-100,00 %"
B077ZGYBZS,"Hama Stylet ""Active Fineline"" pour écrans tactiles (universel, pour tablettes/smartphones/GPS, utilisation facile, stylet de 116 mm, pour Samsung, Apple, Huawei, Xiaomi, LG, Sony) Noir",Hama,"28,83 €",,,1,,,,,,,,,,,,,,
B079NH8MDY,"Hama Lot de Protections de joysticks 8 en 1' pour Nintendo Switch, muticol.",Hama,"28,71 €",,"200,00 %",3,,"200,00 %","28,71 €",,"200,00 %","12,81 €",,"200,00 %",3,,"200,00 %",,,
B0BK8ZQS6R,"Hama Fold Clear Coque pour Apple iPad 10,9"" (22) - Housse Fonction Chevalet, Protection Fermeture Magnétique, Dos Transparent - Mauve",Hama,"28,68 €",,,1,,,"28,68 €",,,"17,82 €",,,1,,,,,
B0BL1RHLQD,"Hama Câble iPhone USB-A Lightning (Câble de charge/transfert de données/Data, USB-A 2.0 mâle vers Lightning, 1.5m, Certifié MFI, 480 MBit/s, iPad/iPhone 13/12/11/XS/XR/X/8/7/7+/6s/6/5/SE2020) Blanc",Hama,"28,58 €",,"-61,00 %",2,,"-50,00 %","28,58 €",,"-61,00 %","24,90 €",,"-50,00 %",2,,"-50,00 %",,,
B00FQOM5J4,"Horloge murale ""PG-220"", Mécanisme silencieux, Blanc",Hama,"28,52 €","-48,52 %",,2,"-50,00 %",,"28,52 €","-48,52 %",,"17,92 €","-50,00 %",,2,"-50,00 %",,,,
B08SFR7Z13,"uRage Clavier Gaming Rétroéclairé (Clavier Gamer Silencieux, Rétroéclairage 7 Couleurs, Anti-Ghosting, Win-Lock, AZERTY, Filaire, Repose Poignet, 4 Touches Macro, 12 Touches Fonctions directes) Noir",uRage,"28,34 €",,,1,,,"28,34 €",,,"24,99 €",,,1,,,,,
B003QQBDUG,"Hama Goulotte Passe-Câbles Aluminium Anodisé (Cache-Câble Mural ou au Sol, Moulure Décorative en Demi-Rond, Rangement de Câbles Design, Protection de Câble, 1.8x3.3x110cm, pour 5 câbles) Blanc",Hama,"28,32 €","0,00 %",,2,"0,00 %",,"28,32 €","-33,33 %",,"14,46 €","-33,33 %",,2,"-33,33 %",,,,
B009HSQ3YS,"Hama Album Photo ""Fine Art"" (format 36 x 32 cm, 50 pages noires, à spirale) Taupe",Hama,"28,32 €","-62,35 %","-57,30 %",2,"-60,00 %","-50,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,"-100,00 %","-100,00 %",,,
B001SLCC7Y,"Hama Lecteur USB 2.0 ""8en1 de Cartes (USB, microSD/SDHC, SD/SDHC, MMC) Transparent",Hama,"28,28 €",,"-21,16 %",4,,"-20,00 %","28,28 €",,"-21,16 %","16,80 €",,"-64,63 %",4,,"-20,00 %",,,
B000S8B51C,"Hama Pochettes-classeurs (pour CD/DVD, Couvre classeur à Anneaux, 2 par Pochette, Lot de 50) Blanc/Transparent",Hama,"28,28 €","-55,40 %","6,16 %",4,"-42,86 %","0,00 %","28,28 €","-55,40 %","-29,23 %","21,20 €","-42,86 %","-33,71 %",4,"-42,86 %","-33,33 %",,,
B005F3CG36,"Hama Paire de jumelles ""Optec"" 12 x 25 compacte (pour une vision nette, grossissement 12x, diamètre de la lentill 25 mm, forme de bordure de toit) Noir",Hama,"27,49 €",,"7,72 %",1,,"0,00 %","27,49 €",,,"20,42 €",,,1,,,,,
B005DJXZSC,"Hama Album Photo Singo (Album minimax, 13 x 16,5 cm, 100 Pages, pour 100 Photos au Format 10 x 15 cm) Rose",Hama,"27,42 €","66,28 %",,6,"100,00 %",,"27,42 €","66,28 %",,"17,82 €","100,00 %",,6,"100,00 %",,,,
B001JQD33U,"Kit d'alimentation, 6mm²",Hama,"27,42 €",,,1,,,"27,42 €",,,"15,37 €",,,1,,,,,
B07PHQ17NW,"Hama Album à Spirale 'Watercolor Moments', 28 x 24 cm, 50 Pages Blanches",Hama,"27,24 €","-21,48 %","-30,72 %",3,"-25,00 %","-25,00 %","34,73 €","27,68 %","18,45 %","18,72 €","33,33 %","41,18 %",4,"33,33 %","33,33 %",,,
B00IZA0RPU,"Thomson Support Mural TV WAB156 (VESA jusqu'à 400x400, Inclinable, pour Une Diagonale d´écran de 58 à 142 cm (de 23"" à 56"")) Noir",Thomson,"26,94 €","0,90 %",,1,"0,00 %",,"26,94 €","-50,40 %",,"17,65 €","-50,00 %",,1,"-50,00 %",,,,
B09RC45SFJ,"Hama Album photo Livre ""Relax"" avec Mémo (Album souvenirs vacances, anniversaire, 22x22.5 cm, 100 pages avec pochettes pour 200 photos 10x15 cm, Zone Mémo et pochette carte SD) Multicolore/Breathe",Hama,"26,64 €",,,2,,,"26,64 €",,,"17,96 €",,,2,,,,,
B005SS65GW,"Hama Chiffon 3 en 1 (pour ordinateur portable avec écran de 40 cm (15,6""), tapis de souris, en microfibre, film de protection, chiffon de nettoyage) Anthracite",Hama,"26,64 €","-55,56 %",,4,"-55,56 %",,"26,64 €","-55,56 %",,"18,20 €","-57,20 %",,4,"-55,56 %",,,,
B000NRU88E,"Hama Jeu de tournevis (pour appareils electroniques, montre, Lunettes, Maquettisme, Téléphone, Ordinateur, 12 inserts amovibles (Phillips, Torx, Pentalob), ensemble d'outils, 14 pièces) Noir/Argent",Hama,"26,64 €","-18,88 %","-68,21 %",2,"0,00 %","-66,67 %","26,64 €","-18,88 %","-68,21 %","17,34 €","10,03 %","-63,32 %",2,"0,00 %","-66,67 %",,,
B001F536FK,"THOMSON Casque Audio Filaire (Casque Stéréo Filaire Jack, Réglable, Supra-aural, Ultra-léger, 54g, Coussinets 27mm, 95dB, Cable 1.3m, idéal PC Smartphone Mac Tablette Ordinateur) Noir",Thomson,"26,58 €","-74,72 %","6,49 %",2,"-75,00 %","-33,33 %","26,58 €","-74,72 %","6,49 %","10,40 €","-75,00 %","-27,02 %",2,"-75,00 %","-33,33 %",,,
B0000AHIJ5,"Cadre photo sans bordure Clip-Fix, anti-reflet, 10,5 x 15 cm",Hama,"26,56 €","-72,41 %","-79,49 %",16,"-72,41 %","-79,49 %","26,56 €","-73,77 %","-79,49 %","18,88 €","-73,77 %","-77,80 %",16,"-73,77 %","-79,49 %",,,
B0BZDS8G7R,"Hama Enceinte Bluetooth Pocket 3.0"" (Mini Enceinte sans Fil Portable Légère, Basses intenses, Style Tendance, Étanche Eau et Poussière IP67, Autonomie 14h, USB-C, Prise Jack, 3.5W) Noir",Hama,"26,54 €",,,1,,,"26,54 €",,,"21,00 €",,,1,,,,,
B076Z59MZL,"Hama Filtre de polarisation (polarisant circulaire, verre supérieure, diamètre du filetage de 67 mm, Epaisseur de la monture de 4,5 mm, filetage avant, NMC16 (nano multi-coated 16 couches)) Noir",Hama,"26,46 €","0,00 %",,1,"0,00 %",,"26,46 €","0,00 %",,"18,29 €","0,00 %",,1,"0,00 %",,,,
B00006JCWM,"Hama Casier de rangement ""Spirit II"" (système de classement sur socle pour CD, pour 22 boîtiers CD, porte-CD pour le rangement, organisateur antidérapant) Noir",Hama,"26,22 €","0,00 %","-84,63 %",3,"0,00 %","-85,71 %","26,22 €","0,00 %","-86,51 %","18,24 €","0,00 %","-86,79 %",3,"0,00 %","-87,50 %",,,
B01K47G7VO,"Mini album photo à pochettes ""La Fleur"" pr 40 photos 10 x 15 cm, blc",Hama,"26,18 €","-58,82 %","75,00 %",7,"-58,82 %","75,00 %","29,92 €","-46,67 %","166,67 %","19,92 €","-46,67 %","171,02 %",8,"-46,67 %","166,67 %",1,,
B0000AHIE0,"Hama Cadre portrait (taille de cadre 13x18 cm, taille de photos 13x18 cm, acrylique, format horizontal, en plastique, 1 photo par cadre, élégant, simple, classique) Transparent",Hama,"26,18 €","15,74 %","-73,08 %",7,"75,00 %","-73,08 %","26,18 €","15,74 %","-74,07 %","14,21 €","75,00 %","-72,78 %",7,"75,00 %","-74,07 %",,,
B084HZN6S4,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 36 pages blanches, sans spirale) Sable",Hama,"26,12 €","223,67 %","248,73 %",3,"200,00 %","200,00 %","26,12 €","223,67 %","248,73 %","17,19 €","200,00 %","281,15 %",3,"200,00 %","200,00 %",,,
B08YRZS5BR,"Hama Hub USB, 4 Ports, USB 2.0, 480 Mbit/s, Métal, Garantie 10 Ans, Blanc",HAMA,"25,88 €",,"-50,00 %",4,,"-50,00 %","25,88 €",,"-33,33 %","24,69 €",,"-23,56 %",4,,"-33,33 %",,,"-100,00 %"
B01K47G2W8,"Hama Album Jumbo ""Skies"" (album grand format, 30 x 30 cm, 60 pages, pour 240 photos au format 10 x 15 cm) Beige",Hama,"25,48 €","-2,41 %","65,78 %",2,"0,00 %","100,00 %","25,48 €","-2,41 %","65,78 %","11,80 €","0,00 %","131,83 %",2,"0,00 %","100,00 %",1,,
B000VRANHM,"Hama Album, Bleu, 28 x 24 cm",Hama,"25,14 €","104,89 %","-63,89 %",2,"100,00 %","-71,43 %","25,14 €","104,89 %","-68,67 %","11,26 €","100,00 %","-72,51 %",2,"100,00 %","-75,00 %",,,"-100,00 %"
B0CBCMH2BZ,"Hama Multiprise Cube avec Interrupteur (Rallonge multiprise 1.4m, Bloc 3 Prises Terre F Schuko + 2 USB-A + 2 USB-C, 3680W 16A Idéal Bureau Cuisine Salon Atelier Garage PC luminaires Meuble TV) Blanc",Hama,"24,99 €",,,1,,,"24,99 €",,,"18,49 €",,,1,,,,,
B0BGRR8MXW,"Hama Ecouteurs Bluetooth sans Fil Spirit Chop (Ecouteurs TWS, Micro, Station de Charge, IPX4, Ecouteurs Intra-Auriculaire, Grande Autonomie, Port Micro USB, Controle Vocale+Tactile) Noir",Hama,"24,99 €",,,1,,,"24,99 €",,,"24,95 €",,,1,,,,,
B0BXPKDN7W,"Hama Classeur à négatifs (4 anneaux, niveau de remplissage 39 mm, feuilles rectangulaires, album à négatifs d'une pellicule photo) Vert pale",Hama,"24,96 €",,,3,,,"24,96 €",,,"18,45 €",,,3,,,,,
B009X8SIV8,"Hama Album Photo ""Fine Art"" (format 28 x 24 cm, 50 pages noires, à spirale) Taupe",Hama,"24,96 €","19,83 %","-50,00 %",3,"50,00 %","-50,00 %","24,96 €","19,83 %","-50,00 %","16,89 €","50,00 %","-44,11 %",3,"50,00 %","-50,00 %",,,
B005DJKEY0,"Hama Album Photo Singo (Album Auto-adhésif, 28 x 31 cm, 20 Pages, pour 60 Photos au Format 10 x 15 cm) Orange",Hama,"24,96 €","-62,50 %",,3,"-62,50 %",,"24,96 €","-62,50 %",,"13,65 €","-62,50 %",,3,"-62,50 %",,,,
B075RJLTJW,"Hama Album Photo ""Fine Art"" (format 24 x 17 cm, 50 pages blanches, à spirale) Bordeaux",Hama,"24,95 €",,"40,25 %",5,,"66,67 %","19,96 €",,"12,20 %","10,60 €",,"33,33 %",4,,"33,33 %",,,
B01A72KIHA,"Hama Cordon d’alimentation Euro (coudé à 90 degrés des deux côtés, fiche secteur vers prise double Euro 8 avec contact de protection de terre, coudé des deux côtés, 1,5 m) Noir",Hama,"24,94 €","299,68 %","-89,03 %",3,"200,00 %","-90,63 %","24,94 €","299,68 %","-89,03 %","12,42 €","200,00 %","-90,45 %",3,"200,00 %","-90,63 %",,,"-100,00 %"
B01DZGIF6G,"Hama Support mural TV FULLMOTION pour TV écran plat entre 48 cm et 122 cm (19"" à 48""), pivotant et inclinable, jusqu'à 20 kg de charge supportée, VESA 200x200, 1 bras, Noir",Hama,"24,92 €","-62,39 %","-43,42 %",1,"-66,67 %","-50,00 %","24,92 €","-62,39 %","-43,42 %","12,94 €","-71,13 %","-58,87 %",1,"-66,67 %","-50,00 %",,,"-100,00 %"
B0000AIS8M,"Hama Cadre photo en plastique ""Décor Sevilla"" (taille du Cadre de 21 x 29,7 cm (DIN 4) avec bordure de 9 mm x 17 mm, pour une photo de 15 x 20 cm) Or Mat",Hama,"24,84 €",,"35,74 %",2,,"-33,33 %","24,84 €",,"35,74 %","8,52 €",,"-33,33 %",2,,"-33,33 %",,,
B002IK2SNM,"Hama - 20563 - Colliers de serrage pour câbles, Champ inscriptible, 98mm, 25 pces, Naturel",Hama,"24,44 €","-37,95 %","-61,80 %",4,"-55,56 %","-71,43 %","24,44 €","-37,95 %","-40,58 %","11,08 €","-56,05 %","-48,49 %",4,"-55,56 %","-55,56 %",,,
B00005KHTB,"Hama Filtre polarisant (circulaire, Traité, 55mm, 2 couches par face) Noir",Hama,"24,28 €",,,1,,,"24,28 €",,,"24,95 €",,,1,,,,,
B00T7M8ET6,"Hama Album photo à pochettes ""New York City"" (pour 200 photos au format 10 cm x 15cm, taille de l'album de 19 cm x 23,5 cm, 100 pages, en cuir, protège les photos et les documents) Noir",Hama,"24,14 €","-78,87 %","-78,36 %",2,"-77,78 %","-75,00 %","24,14 €","-78,87 %","-80,76 %","15,92 €","-77,53 %","-76,20 %",2,"-77,78 %","-77,78 %",1,,
B09W5X2PJ6,"Hama HS-USB250 V2 Casque Micro - Casque USB, Microphone Intégré, Léger, Télécommande Intégrée, Fonction Mute - Noir",Hama,"23,53 €",,,1,,,"23,53 €",,,"17,32 €",,,1,,,,,
B079NX1LC5,"Thomson Antenne Intérieure ANT1418BK (pour Radio/TV, réception numérique DVB-T/-T2, réception Dab/Dab+, Convient au récepteur/syntoniseur VHF, avec Prise 12V pour Voiture, Performance 35) Noir",Thomson,"23,32 €","-54,84 %","-72,84 %",1,"-50,00 %","-66,67 %","23,32 €","-54,84 %","-61,29 %","19,54 €","-39,91 %","-39,91 %",1,"-50,00 %","-50,00 %",,,
B0CN9J2CSF,"Hama Télécommande Universelle, Remplacement de Télécommande TV LG/Samsung/Sony/Hitachi/TCL/Philips/Panasonic Smart TV, Infrarouge, controlez jusqu'à 8 appareils, Touche App Noir",Hama,"23,32 €",,,2,,,"23,32 €",,,"14,71 €",,,2,,,,,
B0C2PHVTY4,"Hama MW-500 Recharge Souris sans Fil - Technologie 2.4Ghz, Rechargeable en USB C, Capteur Blue Wave 1600 dpi, Technologie Smart-Link, Clics Silencieux, Droitier/e - Verte",Hama,"23,17 €","-50,11 %",,1,"-50,00 %",,"23,17 €","-50,11 %",,"12,90 €","-50,00 %",,1,"-50,00 %",,,,
B00IZA0RSM,"Thomson Support Mural TV WAB546 (VESA jusqu'à 200x200, Fixe, pour Une Diagonale d´écran de 25 à 117 cm (de 10' à 46')) Noir",Thomson,"23,07 €","-38,43 %","-76,91 %",2,"-33,33 %","-75,00 %","23,07 €","-38,43 %","-69,22 %","18,58 €","-33,33 %","-63,65 %",2,"-33,33 %","-66,67 %",,,
